,address_full,price,count_beds,count_baths,sq_ft,days_on_zillow,address,city,state_zip,state_abrev,zip_code,date_scraped
516,"5812 Old Forge Cir, Raleigh, NC 27609","$525,000",4,3,"2,641",9,5812 Old Forge Cir, Raleigh,NC 27609,NC,27609,2022-11-30
517,"2704 Charleston Oaks Dr, Raleigh, NC 27614","$849,900",5,6,"5,404",1,2704 Charleston Oaks Dr, Raleigh,NC 27614,NC,27614,2022-11-30
518,"4801 Lakemont Dr, Raleigh, NC 27609","$1,675,000",5,5,"3,974",1,4801 Lakemont Dr, Raleigh,NC 27609,NC,27609,2022-11-30
519,"8234 Ebenezer Church Rd, Raleigh, NC 27617","$409,900",4,4,"1,933",1,8234 Ebenezer Church Rd, Raleigh,NC 27617,NC,27617,2022-11-30
520,"3213 Huntleigh Dr, Raleigh, NC 27604","$410,000",4,3,"1,923",2,3213 Huntleigh Dr, Raleigh,NC 27604,NC,27604,2022-11-30
521,"512 Worth St, Raleigh, NC 27601","$795,000",3,3,"1,773",3,512 Worth St, Raleigh,NC 27601,NC,27601,2022-11-30
522,"2509 Torbay Ct, Raleigh, NC 27613","$415,000",3,3,"2,045",2,2509 Torbay Ct, Raleigh,NC 27613,NC,27613,2022-11-30
523,"4520 Bridle Run Dr, Raleigh, NC 27615","$749,900",4,3,"2,925",1,4520 Bridle Run Dr, Raleigh,NC 27615,NC,27615,2022-11-30
524,"1204 Graedon Dr, Raleigh, NC 27603","$1,150,000",4,4,"4,483",8,1204 Graedon Dr, Raleigh,NC 27603,NC,27603,2022-11-30
525,"2304 Gresham Lake Rd, Raleigh, NC 27615","$1,200,000",3,4,"3,332",3,2304 Gresham Lake Rd, Raleigh,NC 27615,NC,27615,2022-11-30
526,"3812 Stoneridge Forest Dr LOT 4, Raleigh, NC 27612","$1,450,000",5,5,"5,921",2,3812 Stoneridge Forest Dr LOT 4, Raleigh,NC 27612,NC,27612,2022-11-30
527,"11306 Leesville Rd, Raleigh, NC 27613","$69,999",0.47 Acres,54 days,"1,171",2,11306 Leesville Rd, Raleigh,NC 27613,NC,27613,2022-11-30
528,"6413 New Market Way #6413, Raleigh, NC 27615","$299,600",3,3,"1,370",2,6413 New Market Way #6413, Raleigh,NC 27615,NC,27615,2022-11-30
529,"9821 Rockledge Dr, Raleigh, NC 27617","$525,000",4,4,"2,827",2,9821 Rockledge Dr, Raleigh,NC 27617,NC,27617,2022-11-30
530,"3045 Coxindale Dr, Raleigh, NC 27615","$314,000",3,3,"1,470",4,3045 Coxindale Dr, Raleigh,NC 27615,NC,27615,2022-11-30
531,"7215 Monarda Ct, Raleigh, NC 27616","$379,900",3,3,"1,666",1,7215 Monarda Ct, Raleigh,NC 27616,NC,27616,2022-11-30
532,"612 Delany Dr, Raleigh, NC 27610","$445,000",4,3,"1,979",1,612 Delany Dr, Raleigh,NC 27610,NC,27610,2022-11-30
533,"3309 Snowberry Dr, Raleigh, NC 27610","$395,000",4,3,"2,053",6,3309 Snowberry Dr, Raleigh,NC 27610,NC,27610,2022-11-30
534,"12620 Victoria Woods Dr, Raleigh, NC 27613","$850,000",4,4,"3,803",6,12620 Victoria Woods Dr, Raleigh,NC 27613,NC,27613,2022-11-30
535,"1516 Crafton Way, Raleigh, NC 27607","$675,000",4,3,"2,925",5,1516 Crafton Way, Raleigh,NC 27607,NC,27607,2022-11-30
536,"12016 Pembridge Ln, Raleigh, NC 27613","$835,000",4,3,"2,866",1,12016 Pembridge Ln, Raleigh,NC 27613,NC,27613,2022-11-30
537,"602 Woodland Rd, Raleigh, NC 27603","$59,000",0.37 Acres,100 days,"1,083",2,602 Woodland Rd, Raleigh,NC 27603,NC,27603,2022-11-30
538,"2120 Piney Brook Rd UNIT 101, Raleigh, NC 27614","$309,000",2,3,"1,278",2,2120 Piney Brook Rd UNIT 101, Raleigh,NC 27614,NC,27614,2022-11-30
539,"2254 Lazy River Dr, Raleigh, NC 27610","$396,000",4,3,"2,308",9,2254 Lazy River Dr, Raleigh,NC 27610,NC,27610,2022-11-30
540,"3020 Barrymore St UNIT 110, Raleigh, NC 27603","$289,999",3,3,"1,665",8,3020 Barrymore St UNIT 110, Raleigh,NC 27603,NC,27603,2022-11-30
541,"12 Lynn Rd, Raleigh, NC 27609","$425,000",4,3,"2,075",7,12 Lynn Rd, Raleigh,NC 27609,NC,27609,2022-11-30
542,"6321 Falcon Knoll Cir, Raleigh, NC 27616","$425,000",3,3,"2,443",1,6321 Falcon Knoll Cir, Raleigh,NC 27616,NC,27616,2022-11-30
543,"1309 Sycamore St, Raleigh, NC 27604","$1,200,000",4,4,"2,911",1,1309 Sycamore St, Raleigh,NC 27604,NC,27604,2022-11-30
544,"1029 Harvey St, Raleigh, NC 27608","$2,900,000",5,6,"5,046",6,1029 Harvey St, Raleigh,NC 27608,NC,27608,2022-11-30
545,"10774 Trego Trl, Raleigh, NC 27614","$1,695,000",5,6,"5,423",5,10774 Trego Trl, Raleigh,NC 27614,NC,27614,2022-11-30
546,"1315 E Lane St, Raleigh, NC 27610","$1,843,200",--,--,--,3,1315 E Lane St, Raleigh,NC 27610,NC,27610,2022-11-30
547,"4633 Tollington Dr, Raleigh, NC 27604","$400,000",4,3,"1,985",2,4633 Tollington Dr, Raleigh,NC 27604,NC,27604,2022-11-30
548,"1741 Farmington Grove Dr, Raleigh, NC 27614","$495,000",4,3,"2,025",5,1741 Farmington Grove Dr, Raleigh,NC 27614,NC,27614,2022-11-30
549,"2612 Peachleaf St, Raleigh, NC 27614","$1,200,000",6,6,"6,308",8,2612 Peachleaf St, Raleigh,NC 27614,NC,27614,2022-11-30
550,"1439 Garner Rd, Raleigh, NC 27610","$550,000",4,3,"1,855",1,1439 Garner Rd, Raleigh,NC 27610,NC,27610,2022-11-30
551,"1709 Center Rd, Raleigh, NC 27608","$1,890,000",4,6,"3,663",4,1709 Center Rd, Raleigh,NC 27608,NC,27608,2022-11-30
552,"6425 Mentor Pl #3210, Raleigh, NC 27616","$345,040",4,4,"2,186",1,6425 Mentor Pl #3210, Raleigh,NC 27616,NC,27616,2022-11-30
553,"100 Northbrook Dr APT 203, Raleigh, NC 27609","$499,000",3,2,"1,620",9,100 Northbrook Dr APT 203, Raleigh,NC 27609,NC,27609,2022-11-30
554,"500 Peachwood Pl, Raleigh, NC 27609","$635,000",4,3,"2,193",4,500 Peachwood Pl, Raleigh,NC 27609,NC,27609,2022-11-30
555,"2028 Stoneglen Ln, Raleigh, NC 27603","$434,900",4,3,"2,090",1,2028 Stoneglen Ln, Raleigh,NC 27603,NC,27603,2022-11-30
556,"1013 Collins Dr, Raleigh, NC 27609","$1,442,784",6,6,"5,182",6,1013 Collins Dr, Raleigh,NC 27609,NC,27609,2022-11-30
557,"3300 Marcony Way, Raleigh, NC 27610","$309,000",3,2,"1,278",6,3300 Marcony Way, Raleigh,NC 27610,NC,27610,2022-11-30
558,"5012 Isabella Cannon Dr, Raleigh, NC 27612","$665,000",4,4,"3,621",7,5012 Isabella Cannon Dr, Raleigh,NC 27612,NC,27612,2022-11-30
559,"4213 Timberbrook Dr, Raleigh, NC 27616","$319,900",3,2,"1,235",2,4213 Timberbrook Dr, Raleigh,NC 27616,NC,27616,2022-11-30
560,"6412 Sparkling Brook Dr, Raleigh, NC 27616","$410,000",4,3,"2,496",8,6412 Sparkling Brook Dr, Raleigh,NC 27616,NC,27616,2022-11-30
561,"3955 Massey Wood Trl, Raleigh, NC 27616","$450,000",4,3,"2,344",1,3955 Massey Wood Trl, Raleigh,NC 27616,NC,27616,2022-11-30
562,"6512 Nathans Landing Dr, Raleigh, NC 27603","$421,000",3,3,"2,552",6,6512 Nathans Landing Dr, Raleigh,NC 27603,NC,27603,2022-11-30
563,"8004 Haymarket Ln, Raleigh, NC 27615","$462,500",3,2,"1,655",4,8004 Haymarket Ln, Raleigh,NC 27615,NC,27615,2022-11-30
564,"6417 Mentor Pl #3214, Raleigh, NC 27616","$352,990",4,4,"2,179",5,6417 Mentor Pl #3214, Raleigh,NC 27616,NC,27616,2022-11-30
565,"910 Tyrrell Rd, Raleigh, NC 27609","$1,995,000",4,4,"4,457",7,910 Tyrrell Rd, Raleigh,NC 27609,NC,27609,2022-11-30
566,"242 Pecan Rd, Raleigh, NC 27603","$399,900",3,2,"1,695",8,242 Pecan Rd, Raleigh,NC 27603,NC,27603,2022-11-30
567,"3257 Groveshire Dr, Raleigh, NC 27616","$455,000",5,4,"3,073",1,3257 Groveshire Dr, Raleigh,NC 27616,NC,27616,2022-11-30
568,"4503 Antique Ln, Raleigh, NC 27616","$253,000",2,3,"1,293",5,4503 Antique Ln, Raleigh,NC 27616,NC,27616,2022-11-30
569,"11000 Feather Grass Ln, Raleigh, NC 27613","$356,000",3,3,"1,360",9,11000 Feather Grass Ln, Raleigh,NC 27613,NC,27613,2022-11-30
570,"5809 Parkchester Rd, Raleigh, NC 27616","$424,000",3,3,"3,109",1,5809 Parkchester Rd, Raleigh,NC 27616,NC,27616,2022-11-30
571,"1625 Heron Pond St W LOT 128, Raleigh, NC 27604","$387,150",4,2,"1,775",9,1625 Heron Pond St W LOT 128, Raleigh,NC 27604,NC,27604,2022-11-30
572,"6133 Bushmills St, Raleigh, NC 27613","$239,900",2,2,"1,175",1,6133 Bushmills St, Raleigh,NC 27613,NC,27613,2022-11-30
573,"1012 Chapanoke Rd, Raleigh, NC 27603","$525,000",3,3,"2,764",5,1012 Chapanoke Rd, Raleigh,NC 27603,NC,27603,2022-11-30
574,"12908 Anglewood Ct, Raleigh, NC 27614","$6,180,000",6,8,"10,749",1,12908 Anglewood Ct, Raleigh,NC 27614,NC,27614,2022-11-30
575,"5619 Severn Grove Dr, Durham, NC 27703","$428,000",4,3,"2,332",9,5619 Severn Grove Dr, Durham,NC 27703,NC,27703,2022-11-30
576,"1504 Tawny View Ln, Raleigh, NC 27603","$459,990",3,3,"2,185",4,1504 Tawny View Ln, Raleigh,NC 27603,NC,27603,2022-11-30
577,"4016 Landover Peak Pl, Raleigh, NC 27616","$490,000",4,3,"2,925",3,4016 Landover Peak Pl, Raleigh,NC 27616,NC,27616,2022-11-30
578,"1109 Easterly Ct, Raleigh, NC 27615","$1,750,000",4,5,"5,220",1,1109 Easterly Ct, Raleigh,NC 27615,NC,27615,2022-11-30
579,"6830 Resting Grove Rd, Raleigh, NC 27610","$389,000",3,3,"2,266",1,6830 Resting Grove Rd, Raleigh,NC 27610,NC,27610,2022-11-30
580,"802 Cowper Dr, Raleigh, NC 27608","$1,200,000",4,3,"2,417",1,802 Cowper Dr, Raleigh,NC 27608,NC,27608,2022-11-30
581,"1908 Garner Glen Dr, Raleigh, NC 27603","$489,000",3,3,"2,686",6,1908 Garner Glen Dr, Raleigh,NC 27603,NC,27603,2022-11-30
582,"2204 Rangecrest Rd, Raleigh, NC 27612","$565,000",4,3,"2,261",6,2204 Rangecrest Rd, Raleigh,NC 27612,NC,27612,2022-11-30
583,"3900 Cane Garden Dr, Raleigh, NC 27610","$399,400",4,3,"2,482",3,3900 Cane Garden Dr, Raleigh,NC 27610,NC,27610,2022-11-30
584,"301 Bickett Boulevard, Raleigh, NC 27608","$519,000",2,2,"1,488",3,301 Bickett Boulevard, Raleigh,NC 27608,NC,27608,2022-11-30
585,"5515 Laurel Grove Ln, Raleigh, NC 27616","$385,000",3,2,"1,831",6,5515 Laurel Grove Ln, Raleigh,NC 27616,NC,27616,2022-11-30
586,"5705 Spring Glen Ln, Raleigh, NC 27616","$445,000",4,3,"2,425",2,5705 Spring Glen Ln, Raleigh,NC 27616,NC,27616,2022-11-30
587,"4820 N Hills Dr, Raleigh, NC 27612","$975,000",4,5,"2,648",7,4820 N Hills Dr, Raleigh,NC 27612,NC,27612,2022-11-30
588,"628 Bragg St, Raleigh, NC 27610","$449,900",3,3,"1,342",1,628 Bragg St, Raleigh,NC 27610,NC,27610,2022-11-30
589,"3716 Carnegie Ln, Raleigh, NC 27612","$415,000",3,2,"1,887",5,3716 Carnegie Ln, Raleigh,NC 27612,NC,27612,2022-11-30
590,"2905 Bardwell Rd, Raleigh, NC 27604","$296,000",3,1,"1,114",6,2905 Bardwell Rd, Raleigh,NC 27604,NC,27604,2022-11-30
591,"107 Galloway Ct, Raleigh, NC 27615","$320,000",3,3,"1,536",6,107 Galloway Ct, Raleigh,NC 27615,NC,27615,2022-11-30
592,"301 Fayetteville St UNIT 2907, Raleigh, NC 27601","$780,000",2,2,"1,390",1,301 Fayetteville St UNIT 2907, Raleigh,NC 27601,NC,27601,2022-11-30
593,"7615 Cape Charles Dr, Raleigh, NC 27617","$599,900",4,3,"2,932",1,7615 Cape Charles Dr, Raleigh,NC 27617,NC,27617,2022-11-30
594,"4429 Bridle Run Dr, Raleigh, NC 27615","$779,100",5,4,"3,252",3,4429 Bridle Run Dr, Raleigh,NC 27615,NC,27615,2022-11-30
595,"3016 Plaza Pl, Raleigh, NC 27612","$774,900",4,3,"2,937",1,3016 Plaza Pl, Raleigh,NC 27612,NC,27612,2022-11-30
596,"116 Northbrook Dr APT 206, Raleigh, NC 27609","$449,000",3,2,"1,510",5,116 Northbrook Dr APT 206, Raleigh,NC 27609,NC,27609,2022-11-30
597,"12624 Birchfalls Dr, Raleigh, NC 27614","$849,900",4,3,"4,128",4,12624 Birchfalls Dr, Raleigh,NC 27614,NC,27614,2022-11-30
598,"7881 Cape Charles Dr, Raleigh, NC 27617","$499,900",3,3,"2,743",3,7881 Cape Charles Dr, Raleigh,NC 27617,NC,27617,2022-11-30
599,"11124 Slider Dr, Raleigh, NC 27614","$425,000",3,4,"2,516",8,11124 Slider Dr, Raleigh,NC 27614,NC,27614,2022-11-30
600,"3900 City Of Oaks Wynd, Raleigh, NC 27612","$1,595,000",4,5,"4,649",1,3900 City Of Oaks Wynd, Raleigh,NC 27612,NC,27612,2022-11-30
601,"8008 Connestee Ct, Raleigh, NC 27612","$695,000",3,3,"3,022",1,8008 Connestee Ct, Raleigh,NC 27612,NC,27612,2022-11-30
602,"6715 Johnsdale Rd, Raleigh, NC 27615","$1,300,000",4,5,"3,303",2,6715 Johnsdale Rd, Raleigh,NC 27615,NC,27615,2022-11-30
603,"4909 Baylor Ct, Raleigh, NC 27609","$650,000",4,3,"2,069",7,4909 Baylor Ct, Raleigh,NC 27609,NC,27609,2022-11-30
604,"723 S East St, Raleigh, NC 27601","$385,000",2,1,951,5,723 S East St, Raleigh,NC 27601,NC,27601,2022-11-30
605,"213 Georgetown Rd, Raleigh, NC 27608","$2,150,000",5,6,"4,127",9,213 Georgetown Rd, Raleigh,NC 27608,NC,27608,2022-11-30
606,"2044 Muirfield Village Way, Raleigh, NC 27604","$475,000",5,3,"3,483",D,2044 Muirfield Village Way, Raleigh,NC 27604,NC,27604,2022-11-30
607,"411 Dixie Trl, Raleigh, NC 27607","$995,000",4,3,"2,316",4,411 Dixie Trl, Raleigh,NC 27607,NC,27607,2022-11-30
608,"8817 Stage Ford Rd, Raleigh, NC 27615","$699,900",4,4,"3,990",1,8817 Stage Ford Rd, Raleigh,NC 27615,NC,27615,2022-11-30
609,"1016 Chapanoke Rd, Raleigh, NC 27603","$567,500",4,4,"2,786",2,1016 Chapanoke Rd, Raleigh,NC 27603,NC,27603,2022-11-30
610,"3600 Star Trek Ct, Raleigh, NC 27604","$374,900",3,2,"1,263",2,3600 Star Trek Ct, Raleigh,NC 27604,NC,27604,2022-11-30
611,"3818 Althorp Dr, Raleigh, NC 27616","$474,900",5,3,"3,118",5,3818 Althorp Dr, Raleigh,NC 27616,NC,27616,2022-11-30
612,"1124 Sandel Ln, Raleigh, NC 27603","$429,000",3,2,"2,432",1,1124 Sandel Ln, Raleigh,NC 27603,NC,27603,2022-11-30
613,"2106 Cloud Cover Ln, Raleigh, NC 27614","$524,000",4,3,"2,373",1,2106 Cloud Cover Ln, Raleigh,NC 27614,NC,27614,2022-11-30
614,"6717 Johnsdale Rd, Raleigh, NC 27615","$505,000",3,3,"2,631",2,6717 Johnsdale Rd, Raleigh,NC 27615,NC,27615,2022-11-30
615,"9108 Wooden Rd, Raleigh, NC 27617","$465,000",4,4,"2,206",1,9108 Wooden Rd, Raleigh,NC 27617,NC,27617,2022-11-30
616,"9321 Cutright Dr, Raleigh, NC 27617","$439,900",3,3,"2,048",4,9321 Cutright Dr, Raleigh,NC 27617,NC,27617,2022-11-30
617,"5817 Vintage Oak Ln, Raleigh, NC 27613","$1,999,000",4,6,"5,390",1,5817 Vintage Oak Ln, Raleigh,NC 27613,NC,27613,2022-11-30
618,"7009 Sorrell Ln, Raleigh, NC 27603","$82,000",0.61 Acres,121 days,"1,030",2,7009 Sorrell Ln, Raleigh,NC 27603,NC,27603,2022-11-30
619,"1506 Joe Louis Ave, Raleigh, NC 27610","$557,000",3,3,"1,820",1,1506 Joe Louis Ave, Raleigh,NC 27610,NC,27610,2022-11-30
620,"509 Ortega Rd, Raleigh, NC 27609","$635,000",3,3,"2,062",3,509 Ortega Rd, Raleigh,NC 27609,NC,27609,2022-11-30
621,"3333 Granville Dr, Raleigh, NC 27609","$1,750,000",4,5,"4,316",4,3333 Granville Dr, Raleigh,NC 27609,NC,27609,2022-11-30
622,"205 Northfield Dr, Raleigh, NC 27609","$950,000",4,5,"4,464",7,205 Northfield Dr, Raleigh,NC 27609,NC,27609,2022-11-30
623,"324 Mickleson Ridge Dr, Raleigh, NC 27603","$445,000",4,3,"2,885",2,324 Mickleson Ridge Dr, Raleigh,NC 27603,NC,27603,2022-11-30
624,"1536 N King Charles Rd, Raleigh, NC 27610","$494,000",4,2,"1,702",7,1536 N King Charles Rd, Raleigh,NC 27610,NC,27610,2022-11-30
625,"240 Inwood Forest Dr, Raleigh, NC 27603","$1,076,490",5,3,"3,858",8,240 Inwood Forest Dr, Raleigh,NC 27603,NC,27603,2022-11-30
626,"3233 Landing Falls Ln, Raleigh, NC 27616","$464,000",4,4,"2,916",3,3233 Landing Falls Ln, Raleigh,NC 27616,NC,27616,2022-11-30
627,"704 Resplendent Pl, Raleigh, NC 27603","$549,900",3,3,"2,580",1,704 Resplendent Pl, Raleigh,NC 27603,NC,27603,2022-11-30
628,"2712 Sanctuary Woods Ln, Raleigh, NC 27606","$1,165,000",4,5,"3,333",9,2712 Sanctuary Woods Ln, Raleigh,NC 27606,NC,27606,2022-11-30
629,"1200 Capability Dr #101, Raleigh, NC 27606","$399,900",2,3,"1,371",1,1200 Capability Dr #101, Raleigh,NC 27606,NC,27606,2022-11-30
630,"9147 Wooden Rd, Raleigh, NC 27617","$395,000",3,3,"1,655",1,9147 Wooden Rd, Raleigh,NC 27617,NC,27617,2022-11-30
631,"9612 Koupela Dr, Raleigh, NC 27615","$295,000",1.81 Acres,62 days,817,3,9612 Koupela Dr, Raleigh,NC 27615,NC,27615,2022-11-30
632,"10934 Connally Ln, Raleigh, NC 27614","$435,000",3,2,"1,838",5,10934 Connally Ln, Raleigh,NC 27614,NC,27614,2022-11-30
633,"3409 Bee Hive Dr, Raleigh, NC 27614","$452,000",3,2,"2,370",1,3409 Bee Hive Dr, Raleigh,NC 27614,NC,27614,2022-11-30
634,"4317 Twin Rock Rd, Raleigh, NC 27616","$1,500,000",5,5,"3,848",2,4317 Twin Rock Rd, Raleigh,NC 27616,NC,27616,2022-11-30
635,"815 S Person St, Raleigh, NC 27601","$750,000",3,3,"1,706",2,815 S Person St, Raleigh,NC 27601,NC,27601,2022-11-30
636,"2327 Champion Ct #2327, Raleigh, NC 27606","$303,000",2,3,"1,187",1,2327 Champion Ct #2327, Raleigh,NC 27606,NC,27606,2022-11-30
637,"4702 Stony Falls Way, Knightdale, NC 27545","$460,000",3,3,"2,672",1,4702 Stony Falls Way, Knightdale,NC 27545,NC,27545,2022-11-30
638,"3620 Griffice Mill Rd, Raleigh, NC 27610","$950,000",4,4,"4,180",1,3620 Griffice Mill Rd, Raleigh,NC 27610,NC,27610,2022-11-30
639,"6732 Greywalls Ln, Raleigh, NC 27614","$2,350,000",5,6,"7,367",1,6732 Greywalls Ln, Raleigh,NC 27614,NC,27614,2022-11-30
640,"649 Rawls Dr, Raleigh, NC 27610","$409,990",4,3,"2,100",2,649 Rawls Dr, Raleigh,NC 27610,NC,27610,2022-11-30
641,"609 Delany Dr, Raleigh, NC 27610","$600,000",3,2,"1,708",7,609 Delany Dr, Raleigh,NC 27610,NC,27610,2022-11-30
642,"3510 Glenraven Dr, Raleigh, NC 27604","$354,000",3,2,"1,749",9,3510 Glenraven Dr, Raleigh,NC 27604,NC,27604,2022-11-30
643,"2700 Webb St, Raleigh, NC 27609","$1,875,000",5,4,"4,528",1,2700 Webb St, Raleigh,NC 27609,NC,27609,2022-11-30
644,"6433 Camellia Creek Dr, Raleigh, NC 27603","$670,000",4,4,"2,691",2,6433 Camellia Creek Dr, Raleigh,NC 27603,NC,27603,2022-11-30
645,"5105 Sandy Banks Rd, Raleigh, NC 27616","$302,000",3,3,"1,780",9,5105 Sandy Banks Rd, Raleigh,NC 27616,NC,27616,2022-11-30
646,"1501 Liatris Ln, Raleigh, NC 27613","$1,350,000",5,5,"8,343",5,1501 Liatris Ln, Raleigh,NC 27613,NC,27613,2022-11-30
647,"12204 Jarden Ct, Raleigh, NC 27613","$445,000",3,3,"1,827",6,12204 Jarden Ct, Raleigh,NC 27613,NC,27613,2022-11-30
648,"1700 Crag Burn Ln, Raleigh, NC 27604","$327,000",3,3,"1,619",1,1700 Crag Burn Ln, Raleigh,NC 27604,NC,27604,2022-11-30
649,"4301 Pamlico Dr, Raleigh, NC 27609","$5,000,000",6,8,"5,896",9,4301 Pamlico Dr, Raleigh,NC 27609,NC,27609,2022-11-30
650,"9917 Miranda Dr, Raleigh, NC 27617","$519,990",4,3,"2,806",6,9917 Miranda Dr, Raleigh,NC 27617,NC,27617,2022-11-30
651,"12332 Richmond Run Dr, Raleigh, NC 27614","$1,100,000",4,4,"4,875",5,12332 Richmond Run Dr, Raleigh,NC 27614,NC,27614,2022-11-30
652,"5224 Crescent Square St, Raleigh, NC 27616","$569,900",4,4,"2,953",5,5224 Crescent Square St, Raleigh,NC 27616,NC,27616,2022-11-30
653,"3800 Stoneridge Forest Dr LOT 1, Raleigh, NC 27612","$1,389,000",6,6,"5,359",9,3800 Stoneridge Forest Dr LOT 1, Raleigh,NC 27612,NC,27612,2022-11-30
654,"4505 Bridle Run Dr, Raleigh, NC 27615","$799,900",5,4,"3,219",1,4505 Bridle Run Dr, Raleigh,NC 27615,NC,27615,2022-11-30
655,"5959 Dixon Dr, Raleigh, NC 27609","$399,999",3,4,"2,217",3,5959 Dixon Dr, Raleigh,NC 27609,NC,27609,2022-11-30
656,"7024 Longstreet Dr #A, Raleigh, NC 27615","$209,900",2,2,"1,015",1,7024 Longstreet Dr #A, Raleigh,NC 27615,NC,27615,2022-11-30
657,"5211 Invention Way #3248, Raleigh, NC 27616","$330,000",3,4,"1,733",1,5211 Invention Way #3248, Raleigh,NC 27616,NC,27616,2022-11-30
658,"2221 Flowing Dr, Raleigh, NC 27610","$440,000",4,3,"2,652",1,2221 Flowing Dr, Raleigh,NC 27610,NC,27610,2022-11-30
659,"817 Rosemont Ave, Raleigh, NC 27607","$1,595,000",5,5,"4,596",6,817 Rosemont Ave, Raleigh,NC 27607,NC,27607,2022-11-30
660,"1056 Shadywood Ln, Raleigh, NC 27603","$549,999",3,3,"2,951",2,1056 Shadywood Ln, Raleigh,NC 27603,NC,27603,2022-11-30
661,"1009 Ileagnes Rd, Raleigh, NC 27603","$375,000",3,3,"1,888",5,1009 Ileagnes Rd, Raleigh,NC 27603,NC,27603,2022-11-30
662,"3915 Rock Quarry Rd, Raleigh, NC 27610","$150,000",0.9 Acres,8 days,409,1,3915 Rock Quarry Rd, Raleigh,NC 27610,NC,27610,2022-11-30
663,"4808 Glen Forest Dr, Raleigh, NC 27612","$1,500,000",4,5,"3,144",1,4808 Glen Forest Dr, Raleigh,NC 27612,NC,27612,2022-11-30
664,"1440 Collegiate Cir APT 101, Raleigh, NC 27606","$275,000",4,4,"1,219",4,1440 Collegiate Cir APT 101, Raleigh,NC 27606,NC,27606,2022-11-30
665,"3433 Honey Ivy Ln W LOT 143, Raleigh, NC 27604","$436,620",5,3,"2,653",9,3433 Honey Ivy Ln W LOT 143, Raleigh,NC 27604,NC,27604,2022-11-30
666,"1313 Camille Ct, Raleigh, NC 27615","$2,849,000",5,6,"5,210",8,1313 Camille Ct, Raleigh,NC 27615,NC,27615,2022-11-30
667,"8108 Harps Mill Rd, Raleigh, NC 27615","$2,495,000",4,4,"5,743",1,8108 Harps Mill Rd, Raleigh,NC 27615,NC,27615,2022-11-30
668,"5707 Humanity Ln N #2459, Raleigh, NC 27616","$349,990",3,3,"1,924",2,5707 Humanity Ln N #2459, Raleigh,NC 27616,NC,27616,2022-11-30
669,"701 Edmund St, Raleigh, NC 27604","$1,350,000",4,3,"3,309",1,701 Edmund St, Raleigh,NC 27604,NC,27604,2022-11-30
670,"800 Vardaman St, Raleigh, NC 27610","$329,000",3,2,"1,393",2,800 Vardaman St, Raleigh,NC 27610,NC,27610,2022-11-30
671,"736 Grove Ave, Raleigh, NC 27606","$699,900",4,3,"2,777",1,736 Grove Ave, Raleigh,NC 27606,NC,27606,2022-11-30
672,"329 Diversy Way, Raleigh, NC 27617","$499,990",3,3,"1,749",2,329 Diversy Way, Raleigh,NC 27617,NC,27617,2022-11-30
673,"8307 Aspen Mountain Ct, Raleigh, NC 27616","$274,000",3,3,"1,408",9,8307 Aspen Mountain Ct, Raleigh,NC 27616,NC,27616,2022-11-30
674,"5124 Thornton Knoll Way, Raleigh, NC 27616","$279,995",3,3,"1,360",2,5124 Thornton Knoll Way, Raleigh,NC 27616,NC,27616,2022-11-30
675,"3973 Haithcock Rd, Raleigh, NC 27604","$459,900",4,3,"1,945",9,3973 Haithcock Rd, Raleigh,NC 27604,NC,27604,2022-11-30
676,"222 Glenwood Ave APT 205, Raleigh, NC 27603","$544,900",2,2,"1,418",1,222 Glenwood Ave APT 205, Raleigh,NC 27603,NC,27603,2022-11-30
677,"807 Chamberlain St, Raleigh, NC 27607","$2,500,000",5,4,"4,562",3,807 Chamberlain St, Raleigh,NC 27607,NC,27607,2022-11-30
678,"8233 Marshall Brae Dr, Raleigh, NC 27616","$378,000",3,3,"1,918",9,8233 Marshall Brae Dr, Raleigh,NC 27616,NC,27616,2022-11-30
679,"2009 Landings Way, Raleigh, NC 27615","$600,000",3,4,"2,417",8,2009 Landings Way, Raleigh,NC 27615,NC,27615,2022-11-30
680,"1527 Brownairs Ln, Raleigh, NC 27610","$325,000",3,3,"1,612",1,1527 Brownairs Ln, Raleigh,NC 27610,NC,27610,2022-11-30
681,"4216 Ferriday Ct, Raleigh, NC 27616","$317,500",3,2,"1,137",2,4216 Ferriday Ct, Raleigh,NC 27616,NC,27616,2022-11-30
682,"7204 Sing Along Ct, Raleigh, NC 27613","$1,365,000",4,5,"4,456",6,7204 Sing Along Ct, Raleigh,NC 27613,NC,27613,2022-11-30
683,"3817 Cumberland Pond Rd, Raleigh, NC 27606","$510,000",3,3,"1,866",2,3817 Cumberland Pond Rd, Raleigh,NC 27606,NC,27606,2022-11-30
684,"411 W Lenoir St, Raleigh, NC 27601","$1,100,000",3,4,"2,088",1,411 W Lenoir St, Raleigh,NC 27601,NC,27601,2022-11-30
685,"537 Seastone St, Raleigh, NC 27603","$414,000",3,3,"2,257",5,537 Seastone St, Raleigh,NC 27603,NC,27603,2022-11-30
686,"4223 Viewmont Dr, Raleigh, NC 27610","$370,000",4,3,"1,777",3,4223 Viewmont Dr, Raleigh,NC 27610,NC,27610,2022-11-30
687,"8313 Rue Cassini Ct, Raleigh, NC 27615","$1,599,000",5,6,"6,994",1,8313 Rue Cassini Ct, Raleigh,NC 27615,NC,27615,2022-11-30
